CATEGORIA;NOME_CURSO;NOME_DISCIPLINA;SERIE;MODALIDADE;TIPO
1;Engenharia Civil;SEMINÁRIO INTERDISCIPLINAR VI;5;SEMI;NR
1;Engenharia Civil;SEMINÁRIO INTERDISCIPLINAR VI;6;SEMI;NR
1;Engenharia Civil;Sistemas de Gestão Ambiental e Certificação;1;SEMI;NR
1;Engenharia Civil;Sistemas de Gestão Ambiental e Certificação;2;SEMI;NR
1;Engenharia Civil;Sistemas de Gestão Ambiental e Certificação;10;SEMI;NR
1;Engenharia Civil;Tópicos Complementares de Engenharia Civil;9;SEMI;NR
1;Engenharia Civil;Tópicos Complementares de Engenharia Civil;10;SEMI;NR
1;Engenharia Civil;TOPOGRAFIA E GEORREFERENCIAMENTO;4;SEMI;NR
1;Engenharia Civil;TOPOGRAFIA E GEORREFERENCIAMENTO;6;SEMI;NR
1;Engenharia Civil;Topografia e Georreferenciamento I;5;SEMI;NR
1;Engenharia Civil;Topografia e Georreferenciamento I;6;SEMI;NR
1;Engenharia Civil;Trabalho de Conclusão de Curso I;8;SEMI;NR
1;Engenharia Civil;Trabalho de Conclusão de Curso I;9;SEMI;NR
1;Engenharia Civil;Trabalho de Conclusão de Curso II;9;SEMI;NR
1;Engenharia Civil;Trabalho de Conclusão de Curso II;10;SEMI;NR
1;Engenharia Civil;Transportes e Logística;5;SEMI;NR
1;Engenharia da Computação;Estágio Supervisionado I;7;SEMI;NR
1;Engenharia da Computação;HOMEM, CULTURA E SOCIEDADE;1;SEMI;NR
1;Engenharia de Produção;Administração;1;SEMI;NR
1;Engenharia de Produção;Álgebra Linear e Geometria Analítica;4;SEMI;NR
1;Engenharia de Produção;ALGORITMOS E LÓGICA DE PROGRAMAÇÃO;2;SEMI;NR
1;Engenharia de Produção;Algoritmos e Programação;2;SEMI;NR
1;Engenharia de Produção;CÁLCULO DIFERENCIAL E INTEGRAL III;3;SEMI;NR
1;Engenharia de Produção;Cálculo I;1;SEMI;NR
1;Engenharia de Produção;Cálculo I;2;SEMI;NR
1;Engenharia de Produção;Cálculo II;2;SEMI;NR
1;Engenharia de Produção;Cálculo II;3;SEMI;NR
1;Engenharia de Produção;Cálculo III;4;SEMI;NR
1;Engenharia de Produção;Cálculo Numérico;3;SEMI;NR
1;Engenharia de Produção;Desenho Técnico;2;SEMI;NR
1;Engenharia de Produção;Desenho Técnico;3;SEMI;NR
1;Engenharia de Produção;Direito e Legislação;3;SEMI;NR
1;Engenharia de Produção;Direitos Humanos;4;SEMI;NR
1;Engenharia de Produção;Economia;1;SEMI;NR
1;Engenharia de Produção;Elementos de Máquinas;5;SEMI;NR
1;Engenharia de Produção;Elementos de Máquinas;6;SEMI;NR
1;Engenharia de Produção;Eletricidade Aplicada;5;SEMI;NR
1;Engenharia de Produção;Eletricidade Aplicada;6;SEMI;NR
1;Engenharia de Produção;Eletrônica e Instrumentação;7;SEMI;NR
1;Engenharia de Produção;Eletrônica e Instrumentação;8;SEMI;NR
1;Engenharia de Produção;Engenharia de Métodos;6;SEMI;NR
1;Engenharia de Produção;Engenharia de Qualidade e Normalização;7;SEMI;NR
1;Engenharia de Produção;Engenharia de Qualidade e Normalização;8;SEMI;NR
1;Engenharia de Produção;ENGENHARIA E PROFISSÃO;1;SEMI;NR
1;Engenharia de Produção;Engenharia Econômica;1;SEMI;NR
1;Engenharia de Produção;Estágio Supervisionado I;6;SEMI;NR
1;Engenharia de Produção;Estágio Supervisionado I;7;SEMI;NR
1;Engenharia de Produção;Estágio Supervisionado II;7;SEMI;NR
1;Engenharia de Produção;Estágio Supervisionado II;8;SEMI;NR
1;Engenharia de Produção;ÉTICA, POLÍTICA E SOCIEDADE;1;SEMI;NR
1;Engenharia de Produção;ÉTICA, POLÍTICA E SOCIEDADE;2;SEMI;NR
1;Engenharia de Produção;Fenômenos de Transporte;4;SEMI;NR
1;Engenharia de Produção;Fenômenos de Transporte;5;SEMI;NR
1;Engenharia de Produção;FÍSICA GERAL E EXPERIMENTAL: MECÂNICA;2;SEMI;NR
1;Engenharia de Produção;Física I;2;SEMI;NR
1;Engenharia de Produção;Física II;2;SEMI;NR
1;Engenharia de Produção;Física II;3;SEMI;NR
1;Engenharia de Produção;Física III;4;SEMI;NR
1;Engenharia de Produção;Fundamentos de Hidrostática e Calorimetria;3;SEMI;NR
1;Engenharia de Produção;GESTÃO AMBIENTAL;1;SEMI;NR
1;Engenharia de Produção;Gestão de Custos Industriais;7;SEMI;NR
1;Engenharia de Produção;Gestão de Custos Industriais;8;SEMI;NR
1;Engenharia de Produção;Gestão de Projetos de Engenharia;7;SEMI;NR
1;Engenharia de Produção;Gestão de Projetos de Engenharia;8;SEMI;NR
1;Engenharia de Produção;Gestão de Sistemas de Qualidade;7;SEMI;NR
1;Engenharia de Produção;HOMEM, CULTURA E SOCIEDADE;1;SEMI;NR
1;Engenharia de Produção;MATEMÁTICA INSTRUMENTAL;1;SEMI;NR
1;Engenharia de Produção;MATEMÁTICA INSTRUMENTAL;2;SEMI;NR
1;Engenharia de Produção;Métodos de Pesquisa Operacional I;7;SEMI;NR
1;Engenharia de Produção;Planejamento, Programação e Controle da Produção;7;SEMI;NR
1;Engenharia de Produção;PROBABILIDADE E ESTATÍSTICA;1;SEMI;NR
1;Engenharia de Produção;PROCESSOS ESTOCÁSTICOS;6;SEMI;NR
1;Engenharia de Produção;Química;2;SEMI;NR
1;Engenharia de Produção;QUÍMICA GERAL E EXPERIMENTAL;1;SEMI;NR
1;Engenharia de Produção;Responsabilidade Social e Meio Ambiente;2;SEMI;NR
1;Engenharia de Produção;SEMINÁRIO INTERDISCIPLINAR I;1;SEMI;NR
1;Engenharia de Produção;SEMINÁRIO INTERDISCIPLINAR IV;3;SEMI;NR
1;Engenharia de Produção;SEMINÁRIO INTERDISCIPLINAR VI;6;SEMI;NR
1;Engenharia de Produção;Sistemas de Apoio à Decisão;5;SEMI;NR
1;Engenharia de Produção;Sistemas Hidráulicos e Pneumáticos;6;SEMI;NR
1;Engenharia de Produção;Termodinâmica e Sistemas Térmicos;7;SEMI;NR
1;Engenharia Elétrica;ALGORITMOS E LÓGICA DE PROGRAMAÇÃO;3;SEMI;NR
1;Engenharia Elétrica;CÁLCULO DIFERENCIAL E INTEGRAL;1;SEMI;NR
1;Engenharia Elétrica;CÁLCULO DIFERENCIAL E INTEGRAL;2;SEMI;NR
1;Engenharia Elétrica;CÁLCULO DIFERENCIAL E INTEGRAL I;1;SEMI;NR
1;Engenharia Elétrica;CÁLCULO DIFERENCIAL E INTEGRAL I;2;SEMI;NR
1;Engenharia Elétrica;CÁLCULO DIFERENCIAL E INTEGRAL II;3;SEMI;NR
1;Engenharia Elétrica;CÁLCULO DIFERENCIAL E INTEGRAL III;3;SEMI;NR
1;Engenharia Elétrica;CÁLCULO DIFERENCIAL E INTEGRAL III;4;SEMI;NR
1;Engenharia Elétrica;CÁLCULO DIFERENCIAL E INTEGRAL IV;6;SEMI;NR
1;Engenharia Elétrica;CÁLCULO NUMÉRICO;6;SEMI;NR
1;Engenharia Elétrica;CIRCUITOS ELÉTRICOS;6;SEMI;NR
1;Engenharia Elétrica;DESENHO AUXILIADO POR COMPUTADOR;4;SEMI;NR
1;Engenharia Elétrica;DESENHO TÉCNICO;3;SEMI;NR
1;Engenharia Elétrica;DESENHO TÉCNICO;4;SEMI;NR
1;Engenharia Elétrica;EDUCAÇÃO A DISTÂNCIA;1;SEMI;NR
1;Engenharia Elétrica;ELETROMAGNETISMO;5;SEMI;NR
1;Engenharia Elétrica;ELETROMAGNETISMO;6;SEMI;NR
1;Engenharia Elétrica;ENGENHARIA E PROFISSÃO;1;SEMI;NR
1;Engenharia Elétrica;ÉTICA, POLÍTICA E SOCIEDADE;1;SEMI;NR
1;Engenharia Elétrica;ÉTICA, POLÍTICA E SOCIEDADE;2;SEMI;NR
1;Engenharia Elétrica;GESTÃO AMBIENTAL;1;SEMI;NR
1;Engenharia Elétrica;HOMEM, CULTURA E SOCIEDADE;1;SEMI;NR
1;Engenharia Elétrica;HOMEM, CULTURA E SOCIEDADE;4;SEMI;NR
1;Engenharia Elétrica;LEGISLAÇÃO E SEGURANÇA DO TRABALHO;1;SEMI;NR
1;Engenharia Elétrica;LEGISLAÇÃO E SEGURANÇA DO TRABALHO;4;SEMI;NR
1;Engenharia Elétrica;MATEMÁTICA INSTRUMENTAL;1;SEMI;NR
1;Engenharia Elétrica;MATEMÁTICA INSTRUMENTAL;2;SEMI;NR
1;Engenharia Elétrica;METODOLOGIA CIENTÍFICA;1;SEMI;NR
1;Engenharia Elétrica;PROBABILIDADE E ESTATÍSTICA;1;SEMI;NR
1;Engenharia Elétrica;QUÍMICA GERAL E EXPERIMENTAL;1;SEMI;NR
1;Engenharia Elétrica;RESISTÊNCIA DOS MATERIAIS;5;SEMI;NR
1;Engenharia Elétrica;SEMINÁRIO INTERDISCIPLINAR I;1;SEMI;NR
1;Engenharia Elétrica;SEMINÁRIO INTERDISCIPLINAR I;4;SEMI;NR
1;Engenharia Elétrica;SEMINÁRIO INTERDISCIPLINAR II;1;SEMI;NR
1;Engenharia Elétrica;SEMINÁRIO INTERDISCIPLINAR II;2;SEMI;NR
1;Engenharia Elétrica;SEMINÁRIO INTERDISCIPLINAR II;3;SEMI;NR
1;Engenharia Elétrica;SEMINÁRIO INTERDISCIPLINAR IV;3;SEMI;NR
1;Engenharia Elétrica;SEMINÁRIO INTERDISCIPLINAR V;5;SEMI;NR
1;Engenharia Elétrica;SEMINÁRIO INTERDISCIPLINAR VI;6;SEMI;NR
1;Engenharia Mecânica;ADMINISTRAÇÃO E ECONOMIA PARA ENGENHEIROS;1;SEMI;NR
1;Engenharia Mecânica;ALGORITMOS E LÓGICA DE PROGRAMAÇÃO;1;SEMI;NR
1;Engenharia Mecânica;ALGORITMOS E LÓGICA DE PROGRAMAÇÃO;2;SEMI;NR
1;Engenharia Mecânica;CÁLCULO DIFERENCIAL E INTEGRAL;2;SEMI;NR
1;Engenharia Mecânica;CÁLCULO DIFERENCIAL E INTEGRAL I;1;SEMI;NR
1;Engenharia Mecânica;CÁLCULO DIFERENCIAL E INTEGRAL I;2;SEMI;NR
1;Engenharia Mecânica;CÁLCULO DIFERENCIAL E INTEGRAL II;3;SEMI;NR
1;Engenharia Mecânica;CÁLCULO DIFERENCIAL E INTEGRAL III;4;SEMI;NR
1;Engenharia Mecânica;CIÊNCIA DOS MATERIAIS;3;SEMI;NR
1;Engenharia Mecânica;DESENHO TÉCNICO;4;SEMI;NR
1;Engenharia Mecânica;EDUCAÇÃO A DISTÂNCIA;1;SEMI;NR
1;Engenharia Mecânica;ENGENHARIA E PROFISSÃO;3;SEMI;NR
1;Engenharia Mecânica;ÉTICA, POLÍTICA E SOCIEDADE;2;SEMI;NR
1;Engenharia Mecânica;HOMEM, CULTURA E SOCIEDADE;1;SEMI;NR
1;Engenharia Mecânica;LEGISLAÇÃO E SEGURANÇA DO TRABALHO;1;SEMI;NR
1;Engenharia Mecânica;MATEMÁTICA INSTRUMENTAL;2;SEMI;NR
1;Engenharia Mecânica;MATERIAIS DE CONSTRUÇÃO MECÂNICA;5;SEMI;NR
1;Engenharia Mecânica;MATERIAIS DE CONSTRUÇÃO MECÂNICA;6;SEMI;NR
1;Engenharia Mecânica;MECÂNICA DOS FLUIDOS;6;SEMI;NR
1;Engenharia Mecânica;MECÂNICA GERAL;5;SEMI;NR
1;Engenharia Mecânica;MECÂNICA GERAL;6;SEMI;NR
1;Engenharia Mecânica;METODOLOGIA CIENTÍFICA;1;SEMI;NR
1;Engenharia Mecânica;PROBABILIDADE E ESTATÍSTICA;2;SEMI;NR
1;Engenharia Mecânica;QUÍMICA GERAL E EXPERIMENTAL;2;SEMI;NR
1;Engenharia Mecânica;SEMINÁRIO INTERDISCIPLINAR I;1;SEMI;NR
1;Engenharia Mecânica;SEMINÁRIO INTERDISCIPLINAR II;2;SEMI;NR
1;Engenharia Mecânica;SEMINÁRIO INTERDISCIPLINAR III;3;SEMI;NR
1;Engenharia Mecânica;SEMINÁRIO INTERDISCIPLINAR IV;3;SEMI;NR
1;Engenharia Mecânica;SEMINÁRIO INTERDISCIPLINAR IV;4;SEMI;NR
1;Fisioterapia;CIÊN. MORFOF. DOS SIST. TEGUM., LOCOM. E REPROD.;2;SEMI;NR
1;Fisioterapia;FORMAÇÃO INTEGRAL EM SAÚDE;2;SEMI;NR
1;Fisioterapia;SEMINÁRIO INTERDISCIPLINAR II;2;SEMI;NR
1;Formação Pedagógica em Artes Visuais;Arte Educação;2;WEB;NR
1;Formação Pedagógica em Artes Visuais;Gestão do Projeto Educativo;2;WEB;NR
1;Formação Pedagógica em Ciências Biológicas;ED - Educação de Jovens e Adultos;2;WEB;NR
1;Formação Pedagógica em Ciências Biológicas;Educação Inclusiva;2;WEB;NR
1;Formação Pedagógica em Ciências Biológicas;Estágio Curric. Obrig. I: Ensino Fundamental (6 ao 9º Ano);1;WEB;NR
1;Formação Pedagógica em Ciências Biológicas;Estágio em Gestão Escolar;3;WEB;NR
1;Formação Pedagógica em Ciências Biológicas;Metodologia do Ensino de Ciências e Biologia;2;WEB;NR
1;Formação Pedagógica em Ciências Biológicas;Práticas Pedagógicas: Gestão da Aprendizagem;2;WEB;NR
1;Formação Pedagógica em Ciências Biológicas;Psicologia da Educação e da Aprendizagem;1;WEB;NR
1;Formação Pedagógica em Educação Física;Didática;3;WEB;NR
1;Formação Pedagógica em Educação Física;Estágio Curric. Obrig. ll: Ensino Fundamental (6 ao 9º Ano);2;WEB;NR
1;Formação Pedagógica em Educação Física;Estágio Curricular no Ensino Fundamental;1;WEB;NR
1;Formação Pedagógica em Educação Física;Estágio Ensino Médio e/ou Educação Profissional;2;WEB;NR
1;Formação Pedagógica em Educação Física;Fundamentos da Educação;2;WEB;NR
1;Formação Pedagógica em Educação Física;Jogos, Brinquedos e Brincadeiras;2;WEB;NR
1;Formação Pedagógica em Educação Física;LIBRAS;1;WEB;NR
1;Formação Pedagógica em Educação Física;Práticas Pedagógicas: Identidade Docente;1;WEB;NR
1;Formação Pedagógica em Educação Física;Psicologia da Educação e Teorias da Aprendizagem;3;WEB;NR
1;Formação Pedagógica em Física;Estágio Curric. Obrig. I: Ensino Fundamental (6º ao 9º Ano);1;WEB;NR
1;Formação Pedagógica em Geografia;Didática: Planejamento e Avaliação;1;WEB;NR
1;Formação Pedagógica em Geografia;LIBRAS;1;WEB;NR
1;Formação Pedagógica em Geografia;Psicologia da Educação e da Aprendizagem;1;WEB;NR
1;Formação Pedagógica em História;Desenvolvimento Pessoal e Profissional;2;WEB;NR
1;Formação Pedagógica em História;Didática: Planejamento e Avaliação;1;WEB;NR
1;Formação Pedagógica em História;Educação de Jovens e Adultos;2;WEB;NR
1;Formação Pedagógica em História;Estágio Curric. Obrig. I: Ensino Fundamental (6º ao 9º Ano);1;WEB;NR
1;Formação Pedagógica em História;Estágio Curric. Obrig. ll: Ens. Médio e/ou Educ. Profissional I;2;WEB;NR
1;Formação Pedagógica em História;Estágio Curricular no Ensino Fundamental;1;WEB;NR
1;Formação Pedagógica em História;Estágio Ensino Médio e/ou Educação Profissional;2;WEB;NR
1;Formação Pedagógica em História;Estágio Ensino Médio e/ou Educação Profissional I;2;WEB;NR
1;Formação Pedagógica em História;Estágio Ensino Médio e/ou Educação Profissional II;3;WEB;NR
1;Formação Pedagógica em História;Estrutura e Organização da Educação Brasileira;2;WEB;NR
1;Formação Pedagógica em História;História da América;2;WEB;NR
1;Formação Pedagógica em História;Metodologia do Ensino de História;2;WEB;NR
1;Formação Pedagógica em História;Psicologia da Educação e da Aprendizagem;1;WEB;NR
1;Formação Pedagógica em Letras - Português;Desenvolvimento Pessoal e Profissional;2;WEB;NR
1;Formação Pedagógica em Letras - Português;Didática: Planejamento e Avaliação;1;WEB;NR
1;Formação Pedagógica em Letras - Português;Educação de Jovens e Adultos;2;WEB;NR
1;Formação Pedagógica em Letras - Português;Educação e Diversidade;1;WEB;NR
1;Formação Pedagógica em Letras - Português;Estágio Curric. Obrig. I: Ensino Fundamental (6 ao 9º Ano);1;WEB;NR
1;Formação Pedagógica em Letras - Português;Estágio Ensino Médio e/ou Educação Profissional II;3;WEB;NR
1;Formação Pedagógica em Letras - Português;Fundamentos da Gestão em Educação;3;WEB;NR
1;Formação Pedagógica em Letras - Português;Introdução aos Estudos Linguísticos;2;WEB;NR
1;Formação Pedagógica em Letras - Português;LIBRAS;1;WEB;NR
1;Formação Pedagógica em Letras - Português;Metodologias do Ensino de Língua Portuguesa e Literatura;2;WEB;NR
1;Formação Pedagógica em Letras - Português;Políticas Públicas na Educação Básica;1;WEB;NR
1;Formação Pedagógica em Letras - Português;Psicologia da Educação e da Aprendizagem;1;WEB;NR
1;Formação Pedagógica em Letras - Português;Teoria da Literatura;2;WEB;NR
1;Formação Pedagógica em Letras Espanhol;Didática: Planejamento e Avaliação;1;WEB;NR
1;Formação Pedagógica em Letras Espanhol;Psicologia da Educação e da Aprendizagem;1;WEB;NR
1;Formação Pedagógica em Letras Inglês;Didática: Planejamento e Avaliação;1;WEB;NR
1;Formação Pedagógica em Letras Inglês;ED - Educação e Tecnologia;1;WEB;NR
1;Formação Pedagógica em Letras Inglês;Educação à Distância;1;WEB;NR
1;Formação Pedagógica em Letras Inglês;Práticas Pedagógicas: Identidade Docente;1;WEB;NR
1;Formação Pedagógica em Letras Inglês;Psicologia da Educação e da Aprendizagem;1;WEB;NR
1;Formação Pedagógica em Matemática;Competências Profissionais;1;WEB;NR
1;Formação Pedagógica em Matemática;Desenvolvimento Pessoal e Profissional;2;WEB;NR
1;Formação Pedagógica em Matemática;Didática: Planejamento e Avaliação;1;WEB;NR
1;Formação Pedagógica em Matemática;ED - Educação e Tecnologia;1;WEB;NR
1;Formação Pedagógica em Matemática;Educação à Distância;1;WEB;NR
1;Formação Pedagógica em Matemática;Educação de Jovens e Adultos;2;WEB;NR
1;Formação Pedagógica em Matemática;Educação e Diversidade;1;WEB;NR
1;Formação Pedagógica em Matemática;Educação Formal e Não Formal;2;WEB;NR
1;Formação Pedagógica em Matemática;Educação Inclusiva;2;WEB;NR
1;Formação Pedagógica em Matemática;Elementos da Matemática I;2;WEB;NR
1;Formação Pedagógica em Matemática;Estágio Curric. Obrig. I: Ensino Fundamental (6 ao 9º Ano);1;WEB;NR
1;Formação Pedagógica em Matemática;Estágio Curric. Obrig. I: Ensino Fundamental (6º ao 9º Ano);1;WEB;NR
1;Formação Pedagógica em Matemática;Estágio Curric. Obrig. ll: Ens. Médio e/ou Educ. Profissional I;2;WEB;NR
1;Formação Pedagógica em Matemática;Estágio Curricular no Ensino Fundamental;1;WEB;NR
1;Formação Pedagógica em Matemática;Estágio Ensino Médio e/ou Educação Profissional I;2;WEB;NR
1;Formação Pedagógica em Matemática;Fundamentos da Educação;2;WEB;NR
1;Formação Pedagógica em Matemática;Fundamentos da Gestão em Educação;3;WEB;NR
1;Formação Pedagógica em Matemática;Geometria Analítica;3;WEB;NR
1;Formação Pedagógica em Matemática;Geometria Plana;2;WEB;NR
1;Formação Pedagógica em Matemática;História da Matemática;2;WEB;NR
1;Formação Pedagógica em Matemática;LIBRAS;1;WEB;NR
1;Formação Pedagógica em Matemática;Metodologia do Ensino da Matemática;2;WEB;NR
1;Formação Pedagógica em Matemática;Políticas Públicas na Educação Básica;1;WEB;NR
1;Formação Pedagógica em Matemática;Práticas Pedagógicas: Identidade Docente;1;WEB;NR
1;Formação Pedagógica em Matemática;Psicologia da Educação e da Aprendizagem;1;WEB;NR
1;Formação Pedagógica em Matemática;Tecnologias Aplicada a Educação;1;WEB;NR
1;Formação Pedagógica em Pedagogia;Aprendizagem da Língua Portuguesa;2;WEB;NR
1;Formação Pedagógica em Pedagogia;Corpo e Movimento;2;WEB;NR
1;Formação Pedagógica em Pedagogia;Desenvolvimento Pessoal e Profissional;2;WEB;NR
1;Formação Pedagógica em Pedagogia;Didática da Alfabetização e Letramento;3;WEB;NR
1;Formação Pedagógica em Pedagogia;Didática: Planejamento e Avaliação;1;WEB;NR
1;Formação Pedagógica em Pedagogia;ED - Educação de Jovens e Adultos;2;WEB;NR
1;Formação Pedagógica em Pedagogia;Educação de Jovens e Adultos;2;WEB;NR
1;Formação Pedagógica em Pedagogia;Estágio Curric. Obrig. I: Educação Infantil;1;WEB;NR
1;Formação Pedagógica em Pedagogia;Estágio Curricular em Gestão Escolar;3;WEB;NR
1;Formação Pedagógica em Pedagogia;Fundamentos da Educação;2;WEB;NR
1;Formação Pedagógica em Pedagogia;Fundamentos da Gestão em Educação;3;WEB;NR
1;Formação Pedagógica em Pedagogia;Práticas Pedagógicas: Gestão da Aprendizagem;2;WEB;NR
1;Formação Pedagógica em Pedagogia;Práticas Pedagógicas: Identidade Docente;1;WEB;NR
1;Formação Pedagógica em Pedagogia;Psicologia da Educação e da Aprendizagem;1;WEB;NR
1;Formação Pedagógica em Química;Didática: Planejamento e Avaliação;1;WEB;NR
1;Formação Pedagógica em Química;Estágio Curric. Obrig. I: Ensino Fundamental (6º ao 9º Ano);1;WEB;NR
1;Formação Pedagógica em Química;Práticas Pedagógicas: Identidade Docente;1;WEB;NR
1;Formação Pedagógica em Química;Psicologia da Educação e da Aprendizagem;1;WEB;NR
1;Formação Pedagógica em Sociologia;Antropologia Social e Cultural;3;WEB;NR
1;Formação Pedagógica em Sociologia;Competências Profissionais;1;WEB;NR
1;Formação Pedagógica em Sociologia;Educação de Jovens e Adultos;2;WEB;NR
1;Formação Pedagógica em Sociologia;Estágio Curric. Obrig. I: Ensino Médio e/ou Educação Profissional I;1;WEB;NR
1;Formação Pedagógica em Sociologia;Estágio Curricular no Ensino Fundamental;1;WEB;NR
1;Formação Pedagógica em Sociologia;Estágio em Gestão Educacional;3;WEB;NR
1;Formação Pedagógica em Sociologia;Estágio Ensino Médio e/ou Educação Profissional;2;WEB;NR
1;Formação Pedagógica em Sociologia;Estágio Ensino Médio e/ou Educação Profissional I;1;WEB;NR
1;Formação Pedagógica em Sociologia;Estágio Ensino Médio e/ou Educação Profissional II;2;WEB;NR
1;Formação Pedagógica em Sociologia;Estrutura e Organização da Educação Brasileira;2;WEB;NR
1;Formação Pedagógica em Sociologia;Formação Social, Econômica e Política do Brasil;3;WEB;NR
1;Formação Pedagógica em Sociologia;Metodologia do Ensino de Sociologia;2;WEB;NR
1;Formação Pedagógica em Sociologia;Psicologia da Educação e da Aprendizagem;1;WEB;NR
1;Formação Pedagógica em Sociologia;Psicologia da Educação e Teorias da Aprendizagem;1;WEB;NR
1;Formação Pedagógica em Sociologia;Tecnologias Aplicada a Educação;1;WEB;NR
1;Geografia - Licenciatura;Avaliação e Currículo;3;WEB;NR
1;Geografia - Licenciatura;Avaliação e Currículo;4;WEB;NR
1;Geografia - Licenciatura;Avaliação e Currículo;5;WEB;NR
1;Geografia - Licenciatura;Avaliação e Currículo;5;SEMI;NR
1;Geografia - Licenciatura;Biogeografia;4;WEB;NR
1;Geografia - Licenciatura;Biogeografia;5;WEB;NR
1;Geografia - Licenciatura;Biogeografia;5;SEMI;NR
1;Geografia - Licenciatura;Cartografia;3;SEMI;NR
1;Geografia - Licenciatura;Cartografia;3;WEB;NR
1;Geografia - Licenciatura;Cartografia;4;WEB;NR
1;Geografia - Licenciatura;Cartografia;4;SEMI;NR
1;Geografia - Licenciatura;Ciências Sociais;3;WEB;NR
1;Geografia - Licenciatura;Ciências Sociais;3;SEMI;NR
1;Geografia - Licenciatura;Ciências Sociais;4;WEB;NR
1;Geografia - Licenciatura;Ciências Sociais;4;SEMI;NR
1;Geografia - Licenciatura;Climatologia;5;WEB;NR
1;Geografia - Licenciatura;Climatologia;5;SEMI;NR
1;Geografia - Licenciatura;Climatologia;6;WEB;NR
1;Geografia - Licenciatura;Climatologia;6;SEMI;NR
1;Geografia - Licenciatura;Competências Profissionais;3;WEB;NR
1;Geografia - Licenciatura;Competências Profissionais;5;WEB;NR
1;Geografia - Licenciatura;Competências Profissionais;6;SEMI;NR
1;Geografia - Licenciatura;Competências Profissionais;6;WEB;NR
1;Geografia - Licenciatura;Desenvolvimento Pessoal e Profissional;1;WEB;NR
1;Geografia - Licenciatura;Desenvolvimento Pessoal e Profissional;1;SEMI;NR
1;Geografia - Licenciatura;Desenvolvimento Pessoal e Profissional;6;WEB;NR
1;Geografia - Licenciatura;Didática;1;WEB;NR
1;Geografia - Licenciatura;Didática;2;WEB;NR
1;Geografia - Licenciatura;Didática;2;SEMI;NR
1;Geografia - Licenciatura;Didática da Geografia no Ensino Fundamental;3;WEB;NR
1;Geografia - Licenciatura;Didática da Geografia no Ensino Fundamental;4;SEMI;NR
1;Geografia - Licenciatura;Didática da Geografia no Ensino Fundamental;4;WEB;NR
1;Geografia - Licenciatura;Didática da Geografia no Ensino Fundamental;5;SEMI;NR
1;Geografia - Licenciatura;Didática da Geografia no Ensino Médio;4;WEB;NR
1;Geografia - Licenciatura;Direitos Humanos;2;WEB;NR
1;Geografia - Licenciatura;Direitos Humanos;3;WEB;NR
1;Geografia - Licenciatura;Direitos Humanos;3;SEMI;NR
1;Geografia - Licenciatura;ED - Interpretação de Texto;2;SEMI;NR
1;Geografia - Licenciatura;Educação de Jovens e Adultos;5;WEB;NR
1;Geografia - Licenciatura;Educação de Jovens e Adultos;5;SEMI;NR
1;Geografia - Licenciatura;Educação de Jovens e Adultos;6;WEB;NR
1;Geografia - Licenciatura;Educação e Diversidade;1;SEMI;NR
1;Geografia - Licenciatura;Educação e Diversidade;1;WEB;NR
1;Geografia - Licenciatura;Educação e Diversidade;6;WEB;NR
1;Geografia - Licenciatura;Educação e Tecnologias;1;WEB;NR
1;Geografia - Licenciatura;Educação Inclusiva;3;WEB;NR
1;Geografia - Licenciatura;Estágio Curricular Obrigatório I;4;WEB;NR
1;Geografia - Licenciatura;Estágio Curricular Obrigatório I;4;SEMI;NR
1;Geografia - Licenciatura;Estágio Curricular Obrigatório II;5;SEMI;NR
1;Geografia - Licenciatura;Estágio Curricular Obrigatório II;5;WEB;NR
1;Geografia - Licenciatura;Estágio Curricular Obrigatório II;6;WEB;NR
1;Geografia - Licenciatura;Estágio Curricular Obrigatório III;6;SEMI;NR
1;Geografia - Licenciatura;Estágio Curricular Obrigatório III;6;WEB;NR
1;Geografia - Licenciatura;Estágio em Geografia em Ambientes Não Escolares;6;WEB;NR
1;Geografia - Licenciatura;Estatística Aplicada à Geografia;3;WEB;NR
1;Geografia - Licenciatura;Estatística Aplicada à Geografia;4;WEB;NR
1;Geografia - Licenciatura;Estatística Aplicada à Geografia;4;SEMI;NR
1;Geografia - Licenciatura;Estrutura e Organização da Educação Brasileira;1;SEMI;NR
1;Geografia - Licenciatura;Estrutura e Organização da Educação Brasileira;1;WEB;NR
1;Geografia - Licenciatura;Estrutura e Organização da Educação Brasileira;6;WEB;NR
1;Geografia - Licenciatura;Estudos das Águas Continentais e Oceânicas;4;SEMI;NR
1;Geografia - Licenciatura;Estudos das Águas Continentais e Oceânicas;4;WEB;NR
1;Geografia - Licenciatura;Estudos das Águas Continentais e Oceânicas;5;WEB;NR
1;Geografia - Licenciatura;Estudos das Águas Continentais e Oceânicas;5;SEMI;NR
1;Geografia - Licenciatura;Ética, Política e Cidadania;1;WEB;NR
1;Geografia - Licenciatura;Ética, Política e Cidadania;2;WEB;NR
1;Geografia - Licenciatura;Ética, Política e Cidadania;2;SEMI;NR
1;Geografia - Licenciatura;Fundamentos Filosóficos e Sociológicos da Educação;1;WEB;NR
1;Geografia - Licenciatura;Fundamentos Filosóficos e Sociológicos da Educação;1;SEMI;NR
1;Geografia - Licenciatura;Fundamentos Filosóficos e Sociológicos da Educação;6;WEB;NR
1;Geografia - Licenciatura;Geografia Cultural;2;WEB;NR
